"id","user_id","type","per_trade_limit","total_budget","target","is_power_mode","is_active","start_date","end_date","created_at","updated_at"
476,4769,"recurring",NULL,"264.271993910612",NULL,True,True,"2014-08-11 12:19:15.397041",NULL,"2014-08-11 12:19:15.375294","2014-08-11 12:19:15.375294"
472,2283,"recurring",NULL,"39.4204231259",NULL,True,False,"2014-08-10 20:52:11.656336",NULL,"2014-08-10 20:52:11.637014","2014-08-10 20:52:11.637014"
467,2283,"recurring",NULL,"119.04752178608",NULL,True,False,"2014-08-10 14:44:11.506194",NULL,"2014-08-10 14:44:11.488031","2014-08-10 14:44:11.488031"
453,4769,"recurring",NULL,"0.499999999950006",NULL,True,True,"2014-08-09 01:00:06.333667",NULL,"2014-08-09 01:00:06.311576","2014-08-09 01:00:06.311576"
458,8935,"recurring",NULL,"187.970576628",NULL,True,False,"2014-08-09 01:15:30.758381",NULL,"2014-08-09 01:15:30.736192","2014-08-09 01:15:30.736192"
477,9638,"recurring",NULL,"297.61480328312",NULL,True,True,"2014-08-11 16:17:55.936574",NULL,"2014-08-11 16:17:55.901274","2014-08-11 16:17:55.901274"
478,9638,"recurring",NULL,"271.4597871306",NULL,True,False,"2014-08-11 16:18:51.389709",NULL,"2014-08-11 16:18:51.362046","2014-08-11 16:18:51.362046"
486,6782,"recurring",NULL,"290.81363303869",NULL,True,False,"2014-08-12 10:36:10.230546",NULL,"2014-08-12 10:36:10.211037","2014-08-12 10:36:10.211037"
487,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-12 10:37:26.808437",NULL,"2014-08-12 10:37:26.787597","2014-08-12 10:37:26.787597"
485,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-12 10:34:08.962399",NULL,"2014-08-12 10:34:08.943739","2014-08-12 10:34:08.943739"
484,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-12 10:32:48.509908",NULL,"2014-08-12 10:32:48.491633","2014-08-12 10:32:48.491633"
459,8935,"recurring",NULL,"260.58079207577",NULL,True,False,"2014-08-09 01:16:21.708278",NULL,"2014-08-09 01:16:21.68617","2014-08-09 01:16:21.68617"
457,8935,"recurring",NULL,"18.61399404771",NULL,True,True,"2014-08-09 01:15:01.069453",NULL,"2014-08-09 01:15:01.049333","2014-08-09 01:15:01.049333"
440,9638,"recurring",NULL,"53.32990545076",NULL,True,False,"2014-08-08 00:39:26.502498",NULL,"2014-08-08 00:39:26.48243","2014-08-08 00:39:26.48243"
463,9638,"recurring",NULL,"200",NULL,True,False,"2014-08-10 00:04:27.802129",NULL,"2014-08-10 00:04:27.76452","2014-08-10 00:04:27.76452"
480,9638,"recurring",NULL,"300",NULL,True,False,"2014-08-11 16:21:49.075082",NULL,"2014-08-11 16:21:49.046293","2014-08-11 16:21:49.046293"
439,9638,"recurring",NULL,"193.3045542815",NULL,True,False,"2014-08-08 00:37:45.088243",NULL,"2014-08-08 00:37:45.069109","2014-08-08 00:37:45.069109"
460,8935,"recurring",NULL,"289.1200744952",NULL,True,False,"2014-08-09 01:17:30.20909",NULL,"2014-08-09 01:17:30.186598","2014-08-09 01:17:30.186598"
449,4769,"recurring",NULL,"300",NULL,True,False,"2014-08-08 19:04:28.176056",NULL,"2014-08-08 19:04:28.157315","2014-08-08 19:04:28.157315"
446,2299,"recurring",NULL,"281.8447674872",NULL,True,False,"2014-08-08 18:56:07.763394",NULL,"2014-08-08 18:56:07.740853","2014-08-08 18:56:07.740853"
493,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:05:16.552007","2014-08-19 17:05:16.552007","2014-08-12 17:05:16.531609","2014-08-12 17:05:16.531609"
494,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:05:55.859725","2014-08-19 17:05:55.859725","2014-08-12 17:05:55.839275","2014-08-12 17:05:55.839275"
497,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:07:23.943585","2014-08-19 17:07:23.943585","2014-08-12 17:07:23.918972","2014-08-12 17:07:23.918972"
498,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:07:55.349496","2014-08-19 17:07:55.349496","2014-08-12 17:07:55.323265","2014-08-12 17:07:55.323265"
495,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:06:16.189277","2014-08-19 17:06:16.189277","2014-08-12 17:06:16.16707","2014-08-12 17:06:16.16707"
496,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:07:06.10785","2014-08-19 17:07:06.10785","2014-08-12 17:07:06.084756","2014-08-12 17:07:06.084756"
499,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:11:40.730212","2014-08-19 17:11:40.730212","2014-08-12 17:11:40.704922","2014-08-12 17:11:40.704922"
500,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:12:07.424953","2014-08-19 17:12:07.424953","2014-08-12 17:12:07.397246","2014-08-12 17:12:07.397246"
501,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:12:23.75153","2014-08-19 17:12:23.75153","2014-08-12 17:12:23.723375","2014-08-12 17:12:23.723375"
502,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:12:52.319461","2014-08-19 17:12:52.319461","2014-08-12 17:12:52.280694","2014-08-12 17:12:52.280694"
503,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:13:09.193289","2014-08-19 17:13:09.193289","2014-08-12 17:13:09.162428","2014-08-12 17:13:09.162428"
504,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:15:31.742503","2014-08-19 17:15:31.742503","2014-08-12 17:15:31.711464","2014-08-12 17:15:31.711464"
505,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:15:57.437305","2014-08-19 17:15:57.437305","2014-08-12 17:15:57.40214","2014-08-12 17:15:57.40214"
506,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:16:15.153276","2014-08-19 17:16:15.153276","2014-08-12 17:16:15.11971","2014-08-12 17:16:15.11971"
507,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:16:29.550421","2014-08-19 17:16:29.550421","2014-08-12 17:16:29.516244","2014-08-12 17:16:29.516244"
508,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:16:54.184938","2014-08-19 17:16:54.184938","2014-08-12 17:16:54.151262","2014-08-12 17:16:54.151262"
509,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:17:13.776406","2014-08-19 17:17:13.776406","2014-08-12 17:17:13.741258","2014-08-12 17:17:13.741258"
510,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:18:01.589508","2014-08-19 17:18:01.589508","2014-08-12 17:18:01.55334","2014-08-12 17:18:01.55334"
511,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:18:23.300499","2014-08-19 17:18:23.300499","2014-08-12 17:18:23.218778","2014-08-12 17:18:23.218778"
512,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:18:39.408195","2014-08-19 17:18:39.408195","2014-08-12 17:18:39.051847","2014-08-12 17:18:39.051847"
513,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:21:15.620676","2014-08-19 17:21:15.620676","2014-08-12 17:21:15.581872","2014-08-12 17:21:15.581872"
514,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:21:33.975121","2014-08-19 17:21:33.975121","2014-08-12 17:21:33.934192","2014-08-12 17:21:33.934192"
515,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:21:53.284212","2014-08-19 17:21:53.284212","2014-08-12 17:21:53.241499","2014-08-12 17:21:53.241499"
516,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:22:11.950661","2014-08-19 17:22:11.950661","2014-08-12 17:22:11.909217","2014-08-12 17:22:11.909217"
517,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:22:23.174178","2014-08-19 17:22:23.174178","2014-08-12 17:22:23.13026","2014-08-12 17:22:23.13026"
518,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:22:33.64829","2014-08-19 17:22:33.64829","2014-08-12 17:22:33.603294","2014-08-12 17:22:33.603294"
519,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:23:19.424017","2014-08-19 17:23:19.424017","2014-08-12 17:23:19.378881","2014-08-12 17:23:19.378881"
520,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:23:33.106538","2014-08-19 17:23:33.106538","2014-08-12 17:23:33.059668","2014-08-12 17:23:33.059668"
521,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:24:46.694329","2014-08-19 17:24:46.694329","2014-08-12 17:24:46.641299","2014-08-12 17:24:46.641299"
522,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:24:56.775873","2014-08-19 17:24:56.775873","2014-08-12 17:24:56.706608","2014-08-12 17:24:56.706608"
523,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:25:23.622122","2014-08-19 17:25:23.622122","2014-08-12 17:25:23.571928","2014-08-12 17:25:23.571928"
524,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:28:51.082122","2014-08-19 17:28:51.082122","2014-08-12 17:28:51.032134","2014-08-12 17:28:51.032134"
525,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:29:21.663442","2014-08-19 17:29:21.663442","2014-08-12 17:29:21.613254","2014-08-12 17:29:21.613254"
526,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:29:46.662591","2014-08-19 17:29:46.662591","2014-08-12 17:29:46.609633","2014-08-12 17:29:46.609633"
527,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:29:57.984332","2014-08-19 17:29:57.984332","2014-08-12 17:29:57.93085","2014-08-12 17:29:57.93085"
528,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:30:09.132767","2014-08-19 17:30:09.132767","2014-08-12 17:30:09.078355","2014-08-12 17:30:09.078355"
529,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:30:19.95948","2014-08-19 17:30:19.95948","2014-08-12 17:30:19.907054","2014-08-12 17:30:19.907054"
530,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:30:41.909862","2014-08-19 17:30:41.909862","2014-08-12 17:30:41.856259","2014-08-12 17:30:41.856259"
531,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:30:58.721721","2014-08-19 17:30:58.721721","2014-08-12 17:30:58.666973","2014-08-12 17:30:58.666973"
532,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:31:11.998449","2014-08-19 17:31:11.998449","2014-08-12 17:31:11.942283","2014-08-12 17:31:11.942283"
533,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:31:22.866712","2014-08-19 17:31:22.866712","2014-08-12 17:31:22.808663","2014-08-12 17:31:22.808663"
534,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:31:35.494958","2014-08-19 17:31:35.494958","2014-08-12 17:31:35.435172","2014-08-12 17:31:35.435172"
535,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:31:48.312878","2014-08-19 17:31:48.312878","2014-08-12 17:31:48.251114","2014-08-12 17:31:48.251114"
536,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:32:05.64191","2014-08-19 17:32:05.64191","2014-08-12 17:32:05.58262","2014-08-12 17:32:05.58262"
537,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:32:27.810218","2014-08-19 17:32:27.810218","2014-08-12 17:32:27.746758","2014-08-12 17:32:27.746758"
538,9670,"recurring","100",NULL,NULL,False,True,"2014-08-12 17:32:46.468089","2014-08-19 17:32:46.468089","2014-08-12 17:32:46.403803","2014-08-12 17:32:46.403803"
540,8997,"recurring","100",NULL,NULL,False,True,"2014-08-12 22:55:52.912244","2014-08-19 22:55:52.912244","2014-08-12 22:55:52.892168","2014-08-12 22:55:52.892168"
541,8997,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:05:21.467362","2014-08-19 23:05:21.467362","2014-08-12 23:05:21.447158","2014-08-12 23:05:21.447158"
542,8997,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:07:10.980654","2014-08-19 23:07:10.980654","2014-08-12 23:07:10.958857","2014-08-12 23:07:10.958857"
543,8997,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:08:03.548686","2014-08-19 23:08:03.548686","2014-08-12 23:08:03.527003","2014-08-12 23:08:03.527003"
544,8997,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:08:03.577542","2014-08-19 23:08:03.577542","2014-08-12 23:08:03.555173","2014-08-12 23:08:03.555173"
545,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:41:35.5676","2014-08-19 23:41:35.5676","2014-08-12 23:41:35.547149","2014-08-12 23:41:35.547149"
547,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:44:06.145127","2014-08-19 23:44:06.145127","2014-08-12 23:44:06.126919","2014-08-12 23:44:06.126919"
548,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:44:21.807263","2014-08-19 23:44:21.807263","2014-08-12 23:44:21.7865","2014-08-12 23:44:21.7865"
551,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:46:21.488349","2014-08-19 23:46:21.488349","2014-08-12 23:46:21.440503","2014-08-12 23:46:21.440503"
553,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:47:47.868594","2014-08-19 23:47:47.868594","2014-08-12 23:47:47.833181","2014-08-12 23:47:47.833181"
555,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:49:24.928325","2014-08-19 23:49:24.928325","2014-08-12 23:49:24.904121","2014-08-12 23:49:24.904121"
557,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:50:40.125561","2014-08-19 23:50:40.125561","2014-08-12 23:50:40.097597","2014-08-12 23:50:40.097597"
559,9672,"recurring","100",NULL,NULL,False,True,"2014-08-12 23:51:57.580301","2014-08-19 23:51:57.580301","2014-08-12 23:51:57.399255","2014-08-12 23:51:57.399255"
561,9638,"recurring",NULL,"0.5",NULL,True,True,"2014-08-12 23:59:25.16986",NULL,"2014-08-12 23:59:25.137658","2014-08-12 23:59:25.137658"
447,2299,"recurring",NULL,"0.500000000040004",NULL,True,True,"2014-08-08 18:58:07.610273",NULL,"2014-08-08 18:58:07.59039","2014-08-08 18:58:07.59039"
567,6782,"recurring",NULL,"300",NULL,True,True,"2014-08-13 00:19:44.201929",NULL,"2014-08-13 00:19:44.177433","2014-08-13 00:19:44.177433"
572,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-13 00:29:13.953593",NULL,"2014-08-13 00:29:13.923444","2014-08-13 00:29:13.923444"
560,9643,"recurring",NULL,"233.4624431732",NULL,True,False,"2014-08-12 23:52:19.574278",NULL,"2014-08-12 23:52:19.545397","2014-08-12 23:52:19.545397"
550,9643,"recurring",NULL,"256.0745974814",NULL,True,False,"2014-08-12 23:45:14.767345",NULL,"2014-08-12 23:45:14.747953","2014-08-12 23:45:14.747953"
562,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:07:20.230534",NULL,"2014-08-13 00:07:20.204344","2014-08-13 00:07:20.204344"
573,9643,"recurring",NULL,"114.487362875",NULL,True,True,"2014-08-13 00:35:44.460919",NULL,"2014-08-13 00:35:44.431034","2014-08-13 00:35:44.431034"
571,6782,"recurring",NULL,"271.9833868576",NULL,True,False,"2014-08-13 00:25:45.148362",NULL,"2014-08-13 00:25:45.120254","2014-08-13 00:25:45.120254"
549,9643,"recurring",NULL,"295.6931190672",NULL,True,False,"2014-08-12 23:45:13.329005",NULL,"2014-08-12 23:45:13.286289","2014-08-12 23:45:13.286289"
483,9638,"recurring",NULL,"260.48704811877",NULL,True,True,"2014-08-11 21:00:11.676106",NULL,"2014-08-11 21:00:11.644568","2014-08-11 21:00:11.644568"
564,9643,"recurring",NULL,"153.46126853",NULL,True,True,"2014-08-13 00:10:46.223402",NULL,"2014-08-13 00:10:46.194012","2014-08-13 00:10:46.194012"
554,9643,"recurring",NULL,"241.39458119148",NULL,True,False,"2014-08-12 23:48:17.843078",NULL,"2014-08-12 23:48:17.82052","2014-08-12 23:48:17.82052"
566,6782,"recurring",NULL,"269.183144482602",NULL,True,False,"2014-08-13 00:16:42.721363",NULL,"2014-08-13 00:16:42.668022","2014-08-13 00:16:42.668022"
568,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:21:27.708051",NULL,"2014-08-13 00:21:27.682432","2014-08-13 00:21:27.682432"
570,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:23:43.439357",NULL,"2014-08-13 00:23:43.413021","2014-08-13 00:23:43.413021"
539,1426,"recurring",NULL,"0.5",NULL,True,True,"2014-08-12 22:36:29.197381",NULL,"2014-08-12 22:36:29.178833","2014-08-12 22:36:29.178833"
569,6782,"recurring",NULL,"110.6980697029",NULL,True,False,"2014-08-13 00:22:30.122879",NULL,"2014-08-13 00:22:30.096425","2014-08-13 00:22:30.096425"
563,9643,"recurring",NULL,"263.1727997633",NULL,True,False,"2014-08-13 00:09:01.086391",NULL,"2014-08-13 00:09:01.058892","2014-08-13 00:09:01.058892"
556,9643,"recurring",NULL,"31.66843844813",NULL,True,False,"2014-08-12 23:49:34.062955",NULL,"2014-08-12 23:49:34.035207","2014-08-12 23:49:34.035207"
552,9643,"recurring",NULL,"156.3216953711",NULL,True,False,"2014-08-12 23:46:48.188853",NULL,"2014-08-12 23:46:48.167595","2014-08-12 23:46:48.167595"
546,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-12 23:41:57.530938",NULL,"2014-08-12 23:41:57.513176","2014-08-12 23:41:57.513176"
577,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:46:44.524836",NULL,"2014-08-13 00:46:44.491573","2014-08-13 00:46:44.491573"
582,45,"recurring",NULL,"279.594228031",NULL,True,True,"2014-08-13 16:30:25.252521",NULL,"2014-08-13 16:30:25.234885","2014-08-13 16:30:25.234885"
574,9643,"recurring",NULL,"221.0896848075",NULL,True,False,"2014-08-13 00:38:09.610841",NULL,"2014-08-13 00:38:09.577805","2014-08-13 00:38:09.577805"
575,9643,"recurring",NULL,"267.6915558292",NULL,True,False,"2014-08-13 00:39:54.773275",NULL,"2014-08-13 00:39:54.716698","2014-08-13 00:39:54.716698"
581,1146,"recurring",NULL,"300",NULL,True,False,"2014-08-13 10:21:28.514496",NULL,"2014-08-13 10:21:28.495809","2014-08-13 10:21:28.495809"
576,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-13 00:44:33.120393",NULL,"2014-08-13 00:44:33.088472","2014-08-13 00:44:33.088472"
578,9643,"recurring",NULL,"290.11404624296",NULL,True,False,"2014-08-13 00:48:53.137534",NULL,"2014-08-13 00:48:53.103394","2014-08-13 00:48:53.103394"
579,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:52:37.559342",NULL,"2014-08-13 00:52:37.524491","2014-08-13 00:52:37.524491"
444,2299,"recurring",NULL,"41.111802391",NULL,True,False,"2014-08-08 18:48:29.799994",NULL,"2014-08-08 18:48:29.780316","2014-08-08 18:48:29.780316"
585,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:38:36.828676","2014-08-20 23:38:36.828676","2014-08-13 23:38:36.81163","2014-08-13 23:38:36.81163"
586,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:38:58.083719","2014-08-20 23:38:58.083719","2014-08-13 23:38:58.063399","2014-08-13 23:38:58.063399"
587,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:39:17.837438","2014-08-20 23:39:17.837438","2014-08-13 23:39:17.818363","2014-08-13 23:39:17.818363"
588,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:39:36.7968","2014-08-20 23:39:36.7968","2014-08-13 23:39:36.776742","2014-08-13 23:39:36.776742"
589,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:40:03.27787","2014-08-20 23:40:03.27787","2014-08-13 23:40:03.255835","2014-08-13 23:40:03.255835"
590,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:40:17.847342","2014-08-20 23:40:17.847342","2014-08-13 23:40:17.824856","2014-08-13 23:40:17.824856"
591,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:41:21.230283","2014-08-20 23:41:21.230283","2014-08-13 23:41:21.207293","2014-08-13 23:41:21.207293"
592,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:41:44.158517","2014-08-20 23:41:44.158517","2014-08-13 23:41:44.134425","2014-08-13 23:41:44.134425"
593,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:42:05.42806","2014-08-20 23:42:05.42806","2014-08-13 23:42:05.402254","2014-08-13 23:42:05.402254"
594,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:42:22.357723","2014-08-20 23:42:22.357723","2014-08-13 23:42:22.331051","2014-08-13 23:42:22.331051"
595,9675,"recurring","100",NULL,NULL,False,True,"2014-08-13 23:42:43.309792","2014-08-20 23:42:43.309792","2014-08-13 23:42:43.282909","2014-08-13 23:42:43.282909"
599,9638,"recurring",NULL,"300",NULL,True,True,"2014-08-13 23:49:12.983316",NULL,"2014-08-13 23:49:12.946169","2014-08-13 23:49:12.946169"
601,9638,"recurring",NULL,"300",NULL,True,True,"2014-08-13 23:51:17.431061",NULL,"2014-08-13 23:51:17.379404","2014-08-13 23:51:17.379404"
608,2299,"recurring",NULL,"300",NULL,True,True,"2014-08-13 23:59:00.311616",NULL,"2014-08-13 23:59:00.282256","2014-08-13 23:59:00.282256"
623,4769,"recurring",NULL,"53.28921423387",NULL,True,False,"2014-08-14 11:03:51.676858",NULL,"2014-08-14 11:03:51.641708","2014-08-14 11:03:51.641708"
596,9638,"recurring",NULL,"278.5822095579",NULL,True,True,"2014-08-13 23:46:27.797395",NULL,"2014-08-13 23:46:27.753303","2014-08-13 23:46:27.753303"
600,9638,"recurring",NULL,"295.34787553476",NULL,True,True,"2014-08-13 23:50:40.180367",NULL,"2014-08-13 23:50:40.127516","2014-08-13 23:50:40.127516"
609,2299,"recurring",NULL,"300",NULL,True,True,"2014-08-14 00:00:09.302744",NULL,"2014-08-14 00:00:09.272483","2014-08-14 00:00:09.272483"
598,9638,"recurring",NULL,"241.4019118005",NULL,True,False,"2014-08-13 23:47:51.382839",NULL,"2014-08-13 23:47:51.347597","2014-08-13 23:47:51.347597"
610,2299,"recurring",NULL,"300",NULL,True,True,"2014-08-14 00:00:35.206577",NULL,"2014-08-14 00:00:35.156996","2014-08-14 00:00:35.156996"
658,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:38:22.3311",NULL,"2014-08-14 23:38:22.270626","2014-08-14 23:38:22.270626"
558,9643,"recurring",NULL,"204.89859401855",NULL,True,False,"2014-08-12 23:51:27.708646",NULL,"2014-08-12 23:51:27.683383","2014-08-12 23:51:27.683383"
613,8935,"recurring",NULL,"300",NULL,True,True,"2014-08-14 00:43:34.643742",NULL,"2014-08-14 00:43:34.620023","2014-08-14 00:43:34.620023"
627,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-14 19:18:47.995838",NULL,"2014-08-14 19:18:47.951786","2014-08-14 19:18:47.951786"
629,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-14 19:23:15.69058",NULL,"2014-08-14 19:23:15.647215","2014-08-14 19:23:15.647215"
632,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-14 19:41:26.350256",NULL,"2014-08-14 19:41:26.305916","2014-08-14 19:41:26.305916"
565,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-13 00:16:01.663411",NULL,"2014-08-13 00:16:01.636885","2014-08-13 00:16:01.636885"
649,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:02:00.706515",NULL,"2014-08-14 23:02:00.673928","2014-08-14 23:02:00.673928"
655,9643,"recurring",NULL,"300",NULL,True,True,"2014-08-14 23:25:24.530553",NULL,"2014-08-14 23:25:24.472357","2014-08-14 23:25:24.472357"
583,9643,"recurring",NULL,"291.28787715286",NULL,True,False,"2014-08-13 17:38:51.431921",NULL,"2014-08-13 17:38:51.388692","2014-08-13 17:38:51.388692"
616,8935,"recurring",NULL,"21.872732653",NULL,True,True,"2014-08-14 00:46:24.494334",NULL,"2014-08-14 00:46:24.467031","2014-08-14 00:46:24.467031"
597,9638,"recurring",NULL,"274.6413154307",NULL,True,False,"2014-08-13 23:46:30.509366",NULL,"2014-08-13 23:46:30.474685","2014-08-13 23:46:30.474685"
626,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-14 19:10:24.995508",NULL,"2014-08-14 19:10:24.95668","2014-08-14 19:10:24.95668"
603,6782,"recurring",NULL,"101.20099775801",NULL,True,True,"2014-08-13 23:54:20.849264",NULL,"2014-08-13 23:54:20.81983","2014-08-13 23:54:20.81983"
614,8935,"recurring",NULL,"203.4704608188",NULL,True,True,"2014-08-14 00:44:40.535794",NULL,"2014-08-14 00:44:40.510536","2014-08-14 00:44:40.510536"
642,9643,"recurring",NULL,"112.58001236",NULL,True,True,"2014-08-14 21:25:28.446996",NULL,"2014-08-14 21:25:28.3903","2014-08-14 21:25:28.3903"
612,5282,"recurring",NULL,"276.66893391557",NULL,True,False,"2014-08-14 00:32:19.888159",NULL,"2014-08-14 00:32:19.864709","2014-08-14 00:32:19.864709"
637,9643,"recurring",NULL,"207.605438721233",NULL,True,False,"2014-08-14 21:03:55.924548",NULL,"2014-08-14 21:03:55.87598","2014-08-14 21:03:55.87598"
584,2315,"recurring",NULL,"39.60860565947",NULL,True,False,"2014-08-13 23:24:19.748724",NULL,"2014-08-13 23:24:19.731061","2014-08-13 23:24:19.731061"
628,9643,"recurring",NULL,"256.5597236681",NULL,True,True,"2014-08-14 19:21:30.752436",NULL,"2014-08-14 19:21:30.711686","2014-08-14 19:21:30.711686"
619,5282,"recurring",NULL,"300",NULL,True,False,"2014-08-14 01:23:59.354429",NULL,"2014-08-14 01:23:59.329897","2014-08-14 01:23:59.329897"
630,9643,"recurring",NULL,"269.3321896423",NULL,True,True,"2014-08-14 19:25:21.91694",NULL,"2014-08-14 19:25:21.875454","2014-08-14 19:25:21.875454"
618,8935,"recurring",NULL,"300",NULL,True,False,"2014-08-14 00:56:45.471019",NULL,"2014-08-14 00:56:45.442806","2014-08-14 00:56:45.442806"
652,6782,"recurring",NULL,"300",NULL,True,False,"2014-08-14 23:07:35.574001",NULL,"2014-08-14 23:07:35.537033","2014-08-14 23:07:35.537033"
643,9643,"recurring",NULL,"278.12162061198",NULL,True,False,"2014-08-14 21:38:35.043598",NULL,"2014-08-14 21:38:34.991167","2014-08-14 21:38:34.991167"
635,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-14 19:53:30.485564",NULL,"2014-08-14 19:53:30.440119","2014-08-14 19:53:30.440119"
624,4769,"recurring",NULL,"0.5",NULL,True,True,"2014-08-14 13:57:50.892391",NULL,"2014-08-14 13:57:50.865209","2014-08-14 13:57:50.865209"
620,4769,"recurring",NULL,"300",NULL,True,False,"2014-08-14 08:33:15.565612",NULL,"2014-08-14 08:33:15.542239","2014-08-14 08:33:15.542239"
611,5282,"recurring",NULL,"235.7997639955",NULL,True,True,"2014-08-14 00:31:35.876848",NULL,"2014-08-14 00:31:35.85605","2014-08-14 00:31:35.85605"
625,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-08-14 19:08:51.975639",NULL,"2014-08-14 19:08:51.937265","2014-08-14 19:08:51.937265"
636,9643,"recurring",NULL,"294.13472304807",NULL,True,False,"2014-08-14 19:59:12.031274",NULL,"2014-08-14 19:59:11.984035","2014-08-14 19:59:11.984035"
641,9643,"recurring",NULL,"300",NULL,True,False,"2014-08-14 21:22:21.443817",NULL,"2014-08-14 21:22:21.392816","2014-08-14 21:22:21.392816"
